capital,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine
Riga,2011,7.66109589041096,9.449602811823324,525.8,106,70.56,20,44404.65682191781,28344.707534246576
Riga,2012,6.587431693989071,9.68622835200071,717.1,133,101.15,31,44350.508032786885,26097.00827868852
Riga,2013,7.260958904109589,9.714292343054563,552.7,106,71.12,20,44404.59969863014,26798.10608219178
Riga,2014,8.048082191780823,8.638631711698837,707.2,115,39.41,11,44404.1402739726,26275.178520547946
Riga,2015,8.406164383561643,6.933375767499077,545.8,109,41.44,14,44404.249287671235,27281.510191780824
Riga,2016,7.6232240437158465,8.697824101326269,672.0,124,91.91,35,44350.97732240437,26316.538087431694
Riga,2017,7.1528767123287675,7.637133559751565,688.2,140,75.11,24,44404.360794520544,25158.09693150685
Riga,2018,8.089178082191781,9.75989280496223,462.8,95,59.43,22,44404.33564383561,28257.318356164382
Riga,2019,8.314931506849314,7.944492550009973,607.1,127,78.33,28,44404.99487671233,26016.939205479455
Riga,2020,8.891120218579236,6.676354439713787,666.4,136,25.13,8,44350.96139344262,26853.746092896177
Riga,2021,7.207671232876713,9.562903158282646,622.9,116,122.43,38,44404.70205479452,26804.448712328765
Riga,2022,7.634794520547945,8.203559450854621,593.7,121,108.71000000000001,36,44403.940904109586,27136.435917808216
Riga,2023,8.034794520547944,8.38298628725334,637.6,123,156.31,43,44403.9002739726,26230.495150684932
Riga,2024,9.111202185792349,8.428267679958694,687.9,127,78.82,26,44350.34480874317,26187.384672131146
Riyadh,1995,24.764657534246577,8.170560609001203,133.4,21,0.0,0,43755.15591780822,38340.64920547946
Riyadh,1996,25.32937158469945,8.178517090267222,92.7,20,0.0,0,43740.170273224045,38666.21685792349
Riyadh,1997,24.606575342465753,8.32956788504591,120.7,26,0.0,0,43755.135972602744,38782.3814520548
Riyadh,1998,26.073013698630135,8.528303182836739,63.4,10,0.0,0,43754.95991780821,39142.9265479452
Riyadh,1999,25.956438356164384,8.053588949788237,23.4,4,0.0,0,43754.87284931507,39429.10567123288
Riyadh,2000,25.364207650273222,8.426749014863494,34.7,8,0.0,0,43740.02806010929,39179.59756830602
Riyadh,2001,25.57315068493151,7.964720781912258,31.2,3,0.0,0,43754.81487671233,39385.17745205479
Riyadh,2002,25.322876712328767,8.459960070479,52.9,12,0.0,0,43754.79490410959,38965.8075890411
Riyadh,2003,25.702739726027396,7.960094023872116,74.39999999999999,14,0.0,0,43754.93243835616,39171.95443835616
Riyadh,2004,25.641256830601094,7.965943265846127,95.2,16,0.0,0,43739.95453551912,39199.666912568304
Riyadh,2005,25.72958904109589,7.949159441076758,52.2,11,0.0,0,43754.95898630137,39036.718931506846
Riyadh,2006,25.43054794520548,8.664268687935149,80.7,15,0.0,0,43754.869232876714,38893.34912328767
Riyadh,2007,25.62904109589041,8.309377921397857,43.3,7,0.0,0,43754.889835616435,39325.78457534246
Riyadh,2008,25.24330601092896,8.854776762070331,45.300000000000004,10,0.0,0,43740.12898907104,39003.01114754099
Riyadh,2009,25.85041095890411,8.157736238990232,56.1,7,0.0,0,43754.855397260275,39496.675287671234
Riyadh,2010,26.534794520547948,7.98780029781492,23.0,5,0.0,0,43754.761671232875,39605.047561643834
Riyadh,2011,25.35301369863014,8.797914601326239,60.5,9,0.0,0,43754.84649315069,38786.207643835616
Riyadh,2012,25.68620218579235,8.547077177422539,37.9,9,0.0,0,43739.87581967213,39329.66898907104
Riyadh,2013,25.317671232876716,7.836835135854283,171.0,13,0.0,0,43754.82591780822,39230.33106849315
Riyadh,2014,25.8427397260274,8.179410505014639,35.9,8,0.0,0,43754.707534246576,39351.83663013698
Riyadh,2015,26.306027397260277,8.293670090537468,102.6,10,0.0,0,43754.74304109589,39008.15460273973
Riyadh,2016,25.94535519125683,8.105142474443486,67.4,14,0.0,0,43740.01180327869,38914.93581967213
Riyadh,2017,26.787808219178082,8.774378636554536,100.7,16,0.0,0,43754.76597260274,37988.0155890411
Riyadh,2018,26.904520547945204,7.847491207052664,87.4,20,0.0,0,43754.76506849315,37436.99687671233
Riyadh,2019,26.55986301369863,8.308362412063776,83.7,20,0.0,0,43754.94736986301,37010.79504109589
Riyadh,2020,26.472950819672132,8.340612344576758,36.8,10,0.0,0,43740.0,37816.428606557376
Riyadh,2021,27.337945205479453,8.035807904517627,28.9,8,0.0,0,43754.852,37966.19164383561
Riyadh,2022,27.063835616438354,8.136702498882546,58.8,9,0.0,0,43754.645616438356,37443.1022739726
Riyadh,2023,26.96794520547945,8.170972637522606,142.9,27,0.0,0,43754.62934246575,36819.15652054795
Riyadh,2024,27.43524590163934,8.007999481318127,54.1,12,0.0,0,43739.81841530054,37484.418469945354
Rome,1995,14.834383561643836,6.2553858083029565,707.6,100,2.66,1,43964.3442739726,34971.90904109589
Rome,1996,14.74549180327869,6.058118081465046,1081.0,117,3.5,2,43934.49961748633,34369.063551912564
Rome,1997,15.659999999999998,6.088092097251437,835.2,84,0.0,0,43964.306657534245,35140.66868493151
Rome,1998,15.245479452054795,6.795793996801752,798.5,86,2.31,1,43963.95794520548,35334.832575342465
Rome,1999,15.327123287671231,6.919266873334829,870.6,101,5.04,1,43963.78046575342,35411.87205479452
Rome,2000,15.830327868852459,6.440383797092478,788.5,91,0.0,0,43934.21890710382,35230.015546448085
Rome,2001,15.827534246575343,6.41449696982424,580.5,83,0.56,0,43963.670000000006,35047.3278630137
Rome,2002,15.644931506849314,6.017193342690413,858.3,107,0.0,0,43963.630849315065,34019.848054794515
Rome,2003,16.26835616438356,7.681216745866131,681.9,83,0.0,0,43963.899890410954,36224.277315068495
Rome,2004,15.531693989071039,6.516769169627717,977.6,120,1.6099999999999999,0,43934.07442622951,33819.02065573771
Rome,2005,14.948767123287672,7.200129147423365,978.1,106,7.49,2,43963.957397260274,34945.97367123288
Rome,2006,15.618767123287672,6.854806796919369,548.0,82,0.0,0,43963.77802739726,35523.205315068495
Rome,2007,15.794520547945206,6.320331539740728,614.8,91,0.0,0,43963.81509589041,35446.70419178082
Rome,2008,15.71174863387978,6.569289171712071,1031.4,109,0.21,0,43934.42286885246,34561.43409836066
Rome,2009,15.918082191780822,6.880293298424629,849.7,116,0.0,0,43963.75263013699,34529.88284931507
Rome,2010,15.236986301369862,6.737494660425523,1163.8,128,4.34,2,43963.56306849315,33730.75112328767
Rome,2011,15.807808219178083,6.706269669138497,682.3,81,0.0,0,43963.72882191781,36232.73893150685
Rome,2012,15.89344262295082,7.429412901507256,884.3,96,27.23,4,43933.919918032785,35595.63368852459
Rome,2013,15.724109589041097,6.77466856486584,1017.5,123,0.7,0,43963.692356164385,34926.06575342466
Rome,2014,16.10232876712329,5.699274708180645,1038.3,118,0.0,0,43963.45378082192,34967.326164383565
Rome,2015,16.315890410958904,6.961604438747118,778.0,85,0.0,0,43963.521123287675,35491.54947945206
Rome,2016,16.219398907103827,6.283257219112795,810.4,107,0.0,0,43934.18945355191,35071.835655737705
Rome,2017,16.59,7.405593742659581,582.9,83,0.28,0,43963.57109589041,35913.60547945205
Rome,2018,16.775479452054796,6.866330306003532,1111.1,133,13.72,2,43963.56621917808,33032.63515068493
Rome,2019,16.80945205479452,7.033297940419658,943.4,113,0.0,0,43963.928301369866,34762.89967123288
Rome,2020,16.71120218579235,6.766582689254285,888.3,97,0.0,0,43934.16696721311,35713.229508196724
Rome,2021,16.4513698630137,7.185297548854384,913.8,113,0.07,0,43963.74301369863,33407.94890410959
Rome,2022,17.623424657534247,7.4300256272719425,896.9,83,1.4700000000000002,0,43963.329698630136,35784.024410958904
Rome,2023,17.247671232876712,7.10637009559531,925.1,116,0.0,0,43963.29953424657,34688.86517808219
Rome,2024,17.58756830601093,7.076764204416494,875.6,105,0.0,0,43933.80912568306,34956.62658469945
Roseau,1995,26.218767123287673,0.9998611788334058,753.9,121,0.0,0,43688.51326027397,39291.81758904109
Roseau,1996,25.839617486338796,0.8786127709222302,880.7,202,0.0,0,43679.63333333334,39294.696748633876
Roseau,1997,26.087534246575345,1.071349899264296,531.3,134,0.0,0,43688.50115068493,39793.50446575342
Roseau,1998,26.526301369863013,0.9022293920947493,868.7,169,0.0,0,43688.396821917806,39019.43441095891
Roseau,1999,26.075616438356164,1.0752689240695557,696.9,162,0.0,0,43688.345643835615,39263.70882191781
Roseau,2000,25.788387978142076,1.12493914466407,557.5,139,0.0,0,43679.54923497268,40041.491721311475
Roseau,2001,26.13191780821918,1.0731496438340378,537.9,123,0.0,0,43688.31090410959,40055.189698630136
Roseau,2002,26.16849315068493,0.9375597727947029,528.9,134,0.0,0,43688.299561643835,39829.97331506849
Roseau,2003,26.284246575342465,0.8714045719667528,705.0,147,0.0,0,43688.381753424655,39325.96035616438
Roseau,2004,26.108743169398906,0.9302850084092671,966.4,177,0.0,0,43679.506612021854,38881.61021857923
Roseau,2005,26.533972602739723,1.0198695506515605,1116.0,185,0.0,0,43688.397589041095,38272.947534246574
Roseau,2006,26.285753424657532,0.9984409795190802,732.6,145,0.0,0,43688.3442739726,39481.078602739726
Roseau,2007,26.315753424657533,0.8785632592887235,714.3,129,0.0,0,43688.35690410959,39543.46142465754
Roseau,2008,25.911202185792348,1.1833190737251624,874.9,173,0.0,0,43679.609699453555,39179.14043715847
Roseau,2009,26.18054794520548,1.178023221299226,608.6,137,0.0,0,43688.335342465754,39902.121452054795
Roseau,2010,26.810136986301373,0.8334482408609379,1054.0,176,0.0,0,43688.279506849314,38757.584465753425
Roseau,2011,26.15027397260274,1.0476425295814136,1284.8,196,0.0,0,43688.32953424657,37947.562082191784
Roseau,2012,26.225819672131145,1.0165392594597156,918.8,142,0.0,0,43679.45789617486,38706.22609289618
Roseau,2013,26.09164383561644,0.8541865446248911,805.1,163,0.0,0,43688.31608219178,39318.7978630137
Roseau,2014,26.081369863013702,0.9678106524415612,623.5,126,0.0,0,43688.24619178082,39664.59216438356
Roseau,2015,26.336575342465753,1.0142856241770941,514.4,111,0.0,0,43688.26682191781,39641.392602739725
Roseau,2016,26.490846994535517,0.979441883892279,876.4,159,0.0,0,43679.5374863388,39036.644535519124
Roseau,2017,26.144931506849314,1.0606318395852339,1327.3,222,0.0,0,43688.280410958905,38539.95019178082
Roseau,2018,25.806849315068494,1.0038700891067025,1360.9,249,0.0,0,43688.280410958905,38701.38484931507
Roseau,2019,26.21082191780822,1.0861259836066566,1149.5,226,0.0,0,43688.38909589041,38757.9144109589
Roseau,2020,26.28483606557377,1.113833735119491,1271.1,237,0.0,0,43679.531830601096,38586.44363387978
Roseau,2021,26.092191780821917,1.054699382428424,1186.7,224,0.0,0,43688.33295890411,38953.14597260274
Roseau,2022,25.905205479452054,1.0346538275322046,1234.3,259,0.0,0,43688.21065753425,38351.05460273973
Roseau,2023,26.586164383561645,1.4694579531924359,1057.2,215,0.0,0,43688.20136986301,38435.05895890411
Roseau,2024,27.1353825136612,1.0766059001516441,1041.4,232,0.0,0,43679.42453551913,38418.89849726776
San José,1995,20.697808219178082,0.9453301164424748,3777.9,233,0.0,0,43659.166082191776,29577.251972602742
San José,1996,20.534699453551912,0.9653508368419641,3344.3,229,0.0,0,43653.49254098361,30485.073087431694
San José,1997,21.255479452054793,0.8983027970003229,1707.0,176,0.0,0,43659.157780821915,32555.332219178083
San José,1998,21.68095890410959,1.3576858587919547,2408.6,212,0.0,0,43659.091013698635,30331.47273972603
San José,1999,20.350684931506848,1.0271751629076196,3009.2,232,0.0,0,43659.05871232877,28871.74117808219
San José,2000,20.475956284153003,0.943323206571476,2429.8,206,0.0,0,43653.43923497268,30919.677267759565
San José,2001,20.895205479452056,1.133789364497134,2231.8,210,0.0,0,43659.03654794521,30708.297534246576
San José,2002,21.13082191780822,1.0322688568996354,2596.2,193,0.0,0,43659.03002739726,32236.547589041093
San José,2003,21.153013698630136,1.1016492193793304,3189.9,239,0.0,0,43659.08375342466,30483.4081369863
San José,2004,21.065300546448086,1.1078540492121929,2741.8,227,0.0,0,43653.413278688524,31617.42674863388
San José,2005,20.89904109589041,1.0248454243986653,2572.0,231,0.0,0,43659.093342465756,30414.88487671233
San José,2006,20.975342465753425,0.9507271395797343,2421.0,218,0.0,0,43659.05967123288,32287.14326027397
San José,2007,20.849589041095893,1.0586151517147386,2938.3,234,0.0,0,43659.067287671234,30378.235643835615
San José,2008,20.406557377049182,0.8797170502381292,3378.1,227,0.0,0,43653.47882513661,29089.252103825136
San José,2009,21.074246575342467,0.7667594824120092,2420.9,214,0.0,0,43659.05230136986,30419.760821917807
San José,2010,21.04780821917808,1.1938006609414047,4324.6,271,0.0,0,43659.01663013699,27447.845999999998
San José,2011,20.622876712328768,1.038491984990863,3067.4,239,0.0,0,43659.048465753425,29453.92684931507
San José,2012,20.88346994535519,0.799070509977787,2341.3,220,0.0,0,43653.37931693989,31406.53336065574
San José,2013,21.166575342465755,0.9656848893061796,2522.7,215,0.0,0,43659.038273972605,31495.552602739725
San José,2014,21.243835616438357,0.8858760954108065,2400.5,209,0.0,0,43658.993534246576,30479.04501369863
San José,2015,21.78698630136986,0.9196282767478678,1735.0,205,0.0,0,43659.00712328767,31954.919698630136
San José,2016,21.68879781420765,1.1983825526811294,2733.1,215,0.0,0,43653.42989071038,30373.17106557377
San José,2017,20.80835616438356,0.9978300821274367,3237.8,221,0.0,0,43659.01517808219,32217.9978630137
San José,2018,20.60931506849315,0.9790291905523745,2306.2,225,0.0,0,43659.0155890411,32692.913232876712
San José,2019,21.082465753424657,1.028825988370204,2447.9,211,0.0,0,43659.085561643835,33519.68043835616
San José,2020,20.943852459016394,1.0826827006223017,3628.0,239,0.0,0,43653.42658469945,32449.888142076503
San José,2021,20.654794520547945,0.7614674770804164,3256.1,239,0.0,0,43659.050356164385,33651.01947945205
San José,2022,20.437808219178084,0.936783787337276,3686.7,244,0.0,0,43658.97284931507,31932.721534246575
San José,2023,21.330547945205478,0.9609860583929981,2933.2,222,0.0,0,43658.96682191781,33201.91282191781
San José,2024,21.4422131147541,1.177814678746771,3723.4,241,0.0,0,43653.35912568306,30982.141092896178
San Marino,1995,10.738493150684931,6.73775378148167,833.0,117,92.4,17,44001.97715068493,33239.2437260274
San Marino,1996,10.581967213114755,6.831656968948883,1027.1,139,52.15,11,43969.79601092896,31350.71379781421
San Marino,1997,11.636027397260273,6.584753606186978,865.2,118,40.04,6,44001.93720547945,33611.17846575343
San Marino,1998,11.603287671232875,7.6214229683584875,743.2,106,71.26,12,44001.561534246575,34014.83726027397
San Marino,1999,11.422191780821919,7.466290590574364,1010.4,127,80.08,17,44001.36928767124,33411.96353424658
San Marino,2000,12.257240437158469,6.891213049634745,739.8,106,19.67,3,43969.49368852459,34403.22319672131
San Marino,2001,11.68041095890411,7.324278916305388,841.0,104,91.0,19,44001.25142465753,33456.535068493155
San Marino,2002,11.79054794520548,6.291854338556523,1139.2,135,10.360000000000001,4,44001.209424657536,32283.539232876712
San Marino,2003,11.942602739726027,8.537849638456604,695.9,110,69.78999999999999,16,44001.49879452055,34523.147698630135
San Marino,2004,11.393715846994537,7.141204101386966,1031.5,127,60.55,13,43969.33860655738,32357.76448087432
San Marino,2005,10.505890410958905,8.00560497944149,1002.3,118,156.24,30,44001.56238356164,33161.32895890411
San Marino,2006,11.737123287671233,7.248020661875775,717.3,102,35.49,9,44001.36849315069,33758.79139726027
San Marino,2007,11.996849315068495,6.840774222921692,665.0,107,40.81,9,44001.407260273976,33563.11153424658
San Marino,2008,11.769945355191258,6.967253030536951,865.1,130,80.36,12,43969.71472677596,33081.26057377049
San Marino,2009,11.767671232876712,7.495458977022725,883.0,135,56.42,14,44001.340876712326,33107.73980821918
San Marino,2010,10.686438356164384,7.551868331864737,1023.8,144,149.94,23,44001.13643835617,31606.631616438353
San Marino,2011,11.859726027397262,7.491528727301629,654.0,97,110.81,12,44001.31347945205,34454.19460273972
San Marino,2012,11.884016393442623,8.219564697986634,819.0,102,130.2,18,43969.17131147541,33128.003797814206
San Marino,2013,11.478219178082192,7.196577395926847,991.0,137,113.05,20,44001.274958904105,32546.82082191781
San Marino,2014,12.221369863013699,5.712340438310309,1168.7,148,28.14,7,44001.01649315068,32423.6221369863
San Marino,2015,12.340136986301369,7.215114914049632,930.6,109,45.78,10,44001.08904109589,34072.81687671233
San Marino,2016,12.093032786885246,6.367385806583501,1077.6,140,28.21,6,43969.46215846995,33196.82639344263
San Marino,2017,12.30082191780822,7.854473029767334,845.3,120,138.39000000000001,19,44001.143616438356,33444.84887671233
San Marino,2018,12.127671232876713,7.683229832618967,1000.1,134,196.49,22,44001.1375890411,31265.339397260275
San Marino,2019,12.445753424657534,7.3126482173028515,1213.1,124,55.09,11,44001.52780821918,32280.684465753424
San Marino,2020,12.30341530054645,6.721298845221731,952.6,117,35.14,6,43969.43822404372,33441.20926229508
San Marino,2021,12.00054794520548,7.59009799745821,904.4,111,51.94,9,44001.329671232874,32534.455780821918
San Marino,2022,12.978219178082192,7.705607409946639,811.8,97,76.72,12,44000.883095890415,32853.2074520548
San Marino,2023,12.999726027397259,7.3289543151328305,1032.5,128,138.67,12,44000.85189041096,32403.179616438356
San Marino,2024,13.382103825136612,7.157254252749857,1091.0,134,12.25,3,43969.05366120219,31771.947978142078
San Salvador,1995,23.976712328767125,0.9701195898786233,1392.3,179,0.0,0,43679.0504109589,35550.195999999996
San Salvador,1996,23.81311475409836,1.0461829500033002,1146.1,172,0.0,0,43671.15677595629,36506.75131147541
San Salvador,1997,24.553424657534247,1.2230425257201833,871.6,115,0.0,0,43679.039506849316,37241.55295890411
San Salvador,1998,24.606164383561644,1.4581135544733752,1253.1,143,0.0,0,43678.94657534247,36240.03690410959
San Salvador,1999,23.673835616438357,1.2367180403654447,1245.1,156,0.0,0,43678.901698630136,36522.57865753425
San Salvador,2000,24.049999999999997,0.886520055170315,794.3,124,0.0,0,43671.082131147545,37243.36
San Salvador,2001,24.276712328767122,1.055092380199089,681.9,113,0.0,0,43678.87071232877,37935.52624657534
San Salvador,2002,24.59794520547945,1.2298049507013418,737.4,102,0.0,0,43678.86063013699,37244.93832876712
San Salvador,2003,24.22082191780822,0.9664307184605765,767.0,145,0.0,0,43678.934273972605,37549.36106849315
San Salvador,2004,24.299043715846995,1.1200258868101156,703.0,141,0.0,0,43671.044426229506,37905.076202185795
San Salvador,2005,24.185890410958905,1.231745651745768,1329.6,148,0.0,0,43678.948328767125,35868.35098630137
San Salvador,2006,24.30095890410959,1.0888258172887,936.8,150,0.0,0,43678.90098630137,36894.70501369863
San Salvador,2007,24.344794520547946,1.1948264272180602,1043.3,131,0.0,0,43678.91202739726,36855.52528767123
San Salvador,2008,23.9224043715847,0.9903524820867368,1468.8,136,0.0,0,43671.13601092896,35916.525081967215
San Salvador,2009,24.46054794520548,0.9484688215880412,875.3,141,0.0,0,43678.892273972604,37901.444547945204
San Salvador,2010,24.19767123287671,1.4720570571575307,1567.6,154,0.0,0,43678.842547945205,35287.33884931507
San Salvador,2011,23.95328767123288,1.0031695029421999,1354.7,146,0.0,0,43678.8874520548,36401.02191780822
San Salvador,2012,24.440300546448086,0.9100174120566465,789.6,133,0.0,0,43671.000655737706,37797.781967213115
San Salvador,2013,24.414246575342467,0.9884371583245227,825.5,140,0.0,0,43678.87482191781,36979.65783561644
San Salvador,2014,24.53150684931507,1.0329764303142794,882.0,137,0.0,0,43678.81260273972,37428.273232876716
San Salvador,2015,24.990000000000002,1.0553188154286859,816.4,118,0.0,0,43678.83093150685,37307.73575342466
San Salvador,2016,24.85027322404372,1.06248606460173,577.0,121,0.0,0,43671.071010928965,37554.560273224044
San Salvador,2017,24.88808219178082,1.321406237224345,1440.2,176,0.0,0,43678.84282191781,36503.3834520548
San Salvador,2018,24.883561643835616,1.250748533969986,1512.8,194,0.0,0,43678.84290410959,37688.37915068493
San Salvador,2019,25.275890410958905,1.1781817286647427,1747.5,193,0.0,0,43678.93961643836,37640.94419178082
San Salvador,2020,24.889344262295083,1.4999163836264615,2070.7,207,0.0,0,43671.065846994534,36130.92770491803
San Salvador,2021,24.946164383561644,1.06998206585693,1601.2,202,0.0,0,43678.88991780822,37569.0634520548
San Salvador,2022,24.531232876712327,1.2498614705716165,1877.9,227,0.0,0,43678.7814520548,35808.54109589041
San Salvador,2023,25.524657534246575,1.2085581753330015,1535.0,197,0.0,0,43678.77315068493,37702.889205479456
San Salvador,2024,25.223360655737704,1.437142109248006,2004.9,213,0.0,0,43670.971174863385,35924.593415300544
Santiago,1995,16.285616438356165,5.573963705563374,386.1,40,0.0,0,43578.35808219178,37419.36838356164
Santiago,1996,16.158060109289618,5.351097371178088,382.5,40,0.0,0,43600.25920765027,38696.10795081967
Santiago,1997,16.32,5.622282982389449,1103.5,74,0.0,0,43578.382410958904,36359.76243835616
Santiago,1998,16.043561643835616,5.31530352525213,224.6,38,0.0,0,43578.63821917808,37551.37224657534
Santiago,1999,15.535205479452056,5.036119567789155,504.59999999999997,46,0.0,0,43578.77090410959,36940.94991780822
Santiago,2000,16.15928961748634,5.482333623533639,760.8,63,0.0,0,43600.469344262296,37289.57516393442
Santiago,2001,16.295342465753425,5.436358085776782,636.3,64,0.0,0,43578.85717808219,36402.392273972604
Santiago,2002,16.19027397260274,5.342174355803984,806.9,57,0.07,0,43578.89082191781,36205.353095890416
Santiago,2003,17.002602739726026,4.8873294431884,324.4,32,0.0,0,43578.70010958904,37120.73084931507
Santiago,2004,16.15997267759563,5.248319000215068,535.8,62,0.0,0,43600.593142076505,36837.62366120218
Santiago,2005,16.154931506849316,5.133391314000763,711.2,72,0.0,0,43578.66257534247,35280.05805479452
Santiago,2006,16.90095890410959,4.718423722984735,536.9,52,3.64,1,43578.792794520545,36032.016575342466
Santiago,2007,15.49123287671233,5.865185734111026,378.2,48,5.039999999999999,1,43578.76490410959,37066.31665753425
Santiago,2008,16.4620218579235,5.42878353735083,586.8,49,0.0,0,43600.33267759563,37150.94494535519
Santiago,2009,16.90013698630137,5.504245986716263,433.40000000000003,43,0.07,0,43578.8017260274,36476.58695890411
Santiago,2010,15.820273972602738,5.743786650770374,416.59999999999997,49,0.07,0,43578.93520547945,38074.133753424656
Santiago,2011,16.3,5.739189551086175,310.4,47,0.49,0,43578.80767123288,37662.432931506846
Santiago,2012,16.634836065573772,5.480099324208352,430.7,55,0.28,0,43600.67797814208,36553.26836065574
Santiago,2013,16.521780821917808,5.219063571869348,274.4,42,0.7,0,43578.82093150685,37017.446027397265
Santiago,2014,16.525753424657534,5.155175282352759,412.3,46,0.07,0,43578.992630136985,37128.42468493151
Santiago,2015,17.051369863013697,5.275361118587699,486.7,44,0.0,0,43578.942575342466,36122.95824657534
Santiago,2016,17.159562841530054,5.260602218261696,618.5,48,0.0,0,43600.46942622951,36031.63672131147
Santiago,2017,16.25986301369863,5.257109130477951,429.4,64,6.09,1,43578.905479452056,35147.94734246575
Santiago,2018,16.615205479452055,4.730556825944109,297.6,36,3.78,1,43578.91123287671,36028.939698630136
Santiago,2019,17.136849315068492,5.187251086762791,166.0,31,0.0,0,43578.65098630137,36244.34536986302
Santiago,2020,17.290573770491804,5.244024643764177,250.5,27,0.0,0,43600.4981420765,36890.20032786885
Santiago,2021,16.55986301369863,4.36980601989526,302.2,37,0.0,0,43578.79665753424,37000.70876712329
Santiago,2022,16.457671232876713,5.074227468010249,295.8,35,5.46,1,43579.10298630137,35468.636849315066
Santiago,2023,17.24342465753425,4.800338878599126,505.4,36,0.0,0,43579.127123287675,33552.761150684935
Santiago,2024,16.89426229508197,5.504065235063508,442.7,32,2.38,1,43600.77051912568,34451.25915300546
Santo Domingo,1995,25.48013698630137,1.3092270737476241,986.6,192,0.0,0,43708.64082191781,38689.98890410959
Santo Domingo,1996,24.904098360655738,1.236670134043703,1144.0,250,0.0,0,43697.781010928964,37855.30049180328
Santo Domingo,1997,25.54123287671233,1.3265794496669965,749.2,200,0.0,0,43708.62575342466,38838.02597260274
Santo Domingo,1998,25.69890410958904,1.2409447411830503,1261.5,222,0.0,0,43708.498273972604,38076.71136986301
Santo Domingo,1999,25.032328767123285,1.4803321580674453,948.1,215,0.0,0,43708.43561643836,38685.60723287671
Santo Domingo,2000,25.096584699453555,1.5110807443991974,755.0,190,0.0,0,43697.67827868852,39252.844453551916
Santo Domingo,2001,25.270684931506846,1.270617147756716,822.7,213,0.0,0,43708.3933150685,39016.157863013694
Santo Domingo,2002,25.47246575342466,1.0273134985173846,751.8,176,0.0,0,43708.37936986302,38479.20547945205
Santo Domingo,2003,25.440547945205477,1.1210399048035595,988.9,195,0.0,0,43708.48005479452,38487.69394520548
Santo Domingo,2004,25.12950819672131,1.1840970335509455,960.9,177,0.0,0,43697.62505464481,38213.70153005464
Santo Domingo,2005,25.397534246575344,1.421569304667314,1263.5,192,0.0,0,43708.498410958906,36921.040602739726
Santo Domingo,2006,25.424657534246574,1.2033470745572734,898.2,187,0.0,0,43708.433369863014,38706.946438356164
Santo Domingo,2007,25.338356164383562,1.1617330433482664,1232.7,207,0.0,0,43708.44898630137,38065.7455890411
Santo Domingo,2008,24.96243169398907,1.4485003447518359,989.0,176,0.0,0,43697.751393442624,38234.196612021864
Santo Domingo,2009,25.274246575342467,1.3943399299067958,824.0,193,0.0,0,43708.42282191781,38824.291479452055
Santo Domingo,2010,25.722739726027395,1.3451135213683891,1123.9,182,0.0,0,43708.35476712329,36694.00723287671
Santo Domingo,2011,25.212191780821918,1.100696890355263,1111.3,181,0.0,0,43708.416328767125,37396.83873972603
Santo Domingo,2012,25.30054644808743,1.2121190441902683,1038.0,179,0.0,0,43697.566885245906,38074.8581693989
Santo Domingo,2013,25.343561643835617,1.1045203944796465,930.5,188,0.0,0,43708.40071232877,38649.889178082194
Santo Domingo,2014,25.541506849315066,1.2899800569555562,672.3,179,0.0,0,43708.314931506844,39077.73706849315
Santo Domingo,2015,25.977945205479454,1.3318735862447892,622.3,157,0.0,0,43708.34063013698,39042.52871232877
Santo Domingo,2016,25.661748633879782,1.10070896315669,1178.2,209,0.0,0,43697.66480874317,37709.04978142077
Santo Domingo,2017,25.524931506849317,1.2074722976910903,1362.5,225,0.0,0,43708.35706849315,37219.69736986302
Santo Domingo,2018,25.143424657534247,1.0841569104761577,1206.4,244,0.0,0,43708.35676712329,37350.7677260274
Santo Domingo,2019,25.543698630136987,1.2891937880754731,1103.0,242,0.0,0,43708.48909589041,38159.55315068493
Santo Domingo,2020,25.84877049180328,1.2667582904247214,1334.1,242,0.0,0,43697.656967213115,38146.77213114754
Santo Domingo,2021,25.51958904109589,1.1526217586705982,1192.9,212,0.0,0,43708.42010958904,38350.93243835616
Santo Domingo,2022,25.225890410958907,1.1687939162771548,1443.7,230,0.0,0,43708.27068493151,37921.771643835615
Santo Domingo,2023,25.913835616438355,1.674105985899548,1284.5,204,0.0,0,43708.25950684932,38424.73769863014
Santo Domingo,2024,26.261612021857925,1.1675089379929495,1735.3,229,0.0,0,43697.52560109289,37098.882814207645
Sarajevo,1995,9.121506849315068,8.025687412144395,671.0,106,287.0,53,44000.61032876712,28735.30882191781
Sarajevo,1996,8.789890710382513,8.501741577526147,810.1,121,211.89,46,43968.51278688524,26878.20494535519
Sarajevo,1997,9.480410958904109,7.418600849682676,599.1,109,179.41,38,44000.570273972604,29973.008465753424
Sarajevo,1998,9.486849315068493,9.121356246260076,618.0,102,155.60999999999999,38,44000.19594520548,30282.564164383562
Sarajevo,1999,9.955753424657534,8.547431160560935,825.4,118,228.55,46,44000.00389041096,28662.477863013697
Sarajevo,2000,10.853551912568307,8.716382054297286,533.9,96,113.82,26,43968.211284153,32130.28833333333
Sarajevo,2001,9.684109589041096,8.27951560595642,905.1,125,184.66,51,43999.88649315068,28003.099534246576
Sarajevo,2002,10.626027397260273,7.544473950982238,929.1,142,81.13,20,43999.844520547944,28777.436849315065
